Gene	Tissue	Gene name	Cluster	Cell type	Read count	pTPM
9606.ENSP00000357005	urogenital system					
9606.ENSP00000357051	brain	PEX19	c-38	inhibitory neurons	6521624.0	18.6
9606.ENSP00000357051	brain	PEX19	c-35	astrocytes	1538564.0	18.2
9606.ENSP00000357051	brain	PEX19	c-43	microglial cells	390440.0	17.9
9606.ENSP00000357051	brain	PEX19	c-12	oligodendrocytes	8026745.0	16.6
9606.ENSP00000357051	brain	PEX19	c-36	excitatory neurons	11162764.0	14.7
9606.ENSP00000357051	brain	PEX19	c-42	oligodendrocyte precursor cells	1265946.0	9.5
9606.ENSP00000357051	placenta	PEX19	c-6	extravillous trophoblasts	42924496.0	39.8
9606.ENSP00000357051	placenta	PEX19	c-0	cytotrophoblasts	51467265.0	32.6
9606.ENSP00000357051	placenta	PEX19	c-10	syncytiotrophoblasts	12568358.0	28.3
9606.ENSP00000357051	placenta	PEX19	c-4	hofbauer cells	18457991.0	26.2
9606.ENSP00000357051	placenta	PEX19	c-18	fibroblasts	2005662.0	23.9
9606.ENSP00000357051	placenta	PEX19	c-17	endothelial cells	1521168.0	16.4
9606.ENSP00000357051	urogenital system					
9606.ENSP00000357065	brain	IGSF8	c-12	oligodendrocytes	8026745.0	156.0
9606.ENSP00000357065	brain	IGSF8	c-13	excitatory neurons	32299866.0	153.8
9606.ENSP00000357065	brain	IGSF8	c-38	inhibitory neurons	6521624.0	92.8
9606.ENSP00000357065	brain	IGSF8	c-35	astrocytes	1538564.0	36.4
9606.ENSP00000357065	brain	IGSF8	c-43	microglial cells	390440.0	25.6
9606.ENSP00000357065	brain	IGSF8	c-42	oligodendrocyte precursor cells	1265946.0	14.2
9606.ENSP00000357065	skin	IGSF8	c-6	suprabasal keratinocytes	9007898.0	43.9
9606.ENSP00000357065	skin	IGSF8	c-13	melanocytes	558734.0	43.0
9606.ENSP00000357065	skin	IGSF8	c-5	basal keratinocytes	9562322.0	34.3
9606.ENSP00000357065	skin	IGSF8	c-2	fibroblasts	4675092.0	26.1
9606.ENSP00000357065	skin	IGSF8	c-11	endothelial cells	1344785.0	20.1
9606.ENSP00000357065	skin	IGSF8	c-10	smooth muscle cells	874801.0	19.4
9606.ENSP00000357065	skin	IGSF8	c-7	t-cells	2726851.0	12.5
9606.ENSP00000357065	skin	IGSF8	c-0	langerhans cells	6478719.0	11.3
9606.ENSP00000357068	brain	KCNJ10	c-35	astrocytes	1538564.0	185.2
9606.ENSP00000357068	brain	KCNJ10	c-12	oligodendrocytes	8026745.0	133.8
9606.ENSP00000357068	brain	KCNJ10	c-42	oligodendrocyte precursor cells	1265946.0	56.1
9606.ENSP00000357068	brain	KCNJ10	c-44	excitatory neurons	1529825.0	27.5
9606.ENSP00000357068	brain	KCNJ10	c-43	microglial cells	390440.0	10.2
9606.ENSP00000357068	brain	KCNJ10	c-28	inhibitory neurons	13256287.0	1.6
9606.ENSP00000357106	brain	CADM3	c-38	inhibitory neurons	6521624.0	99.1
9606.ENSP00000357106	brain	CADM3	c-39	excitatory neurons	7483738.0	68.4
9606.ENSP00000357106	brain	CADM3	c-42	oligodendrocyte precursor cells	1265946.0	29.2
9606.ENSP00000357106	brain	CADM3	c-35	astrocytes	1538564.0	22.7
9606.ENSP00000357106	brain	CADM3	c-43	microglial cells	390440.0	5.1
9606.ENSP00000357106	brain	CADM3	c-37	oligodendrocytes	2228281.0	4.5
9606.ENSP00000357129	blood					
9606.ENSP00000357129	kidney	SPTA1	c-11	distal tubular cells	549908.0	1.8
9606.ENSP00000357129	liver	SPTA1	c-16	erythroid cells	636896.0	109.9
9606.ENSP00000357129	liver	SPTA1	c-15	t-cells	707627.0	1.4
9606.ENSP00000357129	liver	SPTA1	c-9	kupffer cells	1347380.0	0.7
9606.ENSP00000357129	liver	SPTA1	c-2	hepatocytes	5559913.0	0.2
9606.ENSP00000357129	lung					
9606.ENSP00000357129	spinal cord					
9606.ENSP00000357129	urogenital system					
9606.ENSP00000357131	urogenital system					
9606.ENSP00000357196	brain	PTPRK	c-7	excitatory neurons	63888229.0	2137.1
9606.ENSP00000357196	brain	PTPRK	c-37	oligodendrocytes	2228281.0	1973.7
9606.ENSP00000357196	brain	PTPRK	c-41	inhibitory neurons	3515201.0	1040.6
9606.ENSP00000357196	brain	PTPRK	c-43	microglial cells	390440.0	548.1
9606.ENSP00000357196	brain	PTPRK	c-42	oligodendrocyte precursor cells	1265946.0	492.1
9606.ENSP00000357196	brain	PTPRK	c-35	astrocytes	1538564.0	310.0
9606.ENSP00000357268	brain	SEMA4A	c-35	astrocytes	1538564.0	51.3
9606.ENSP00000357268	brain	SEMA4A	c-20	excitatory neurons	33072787.0	32.9
9606.ENSP00000357268	brain	SEMA4A	c-23	inhibitory neurons	14893701.0	15.2
9606.ENSP00000357268	brain	SEMA4A	c-43	microglial cells	390440.0	2.6
9606.ENSP00000357268	brain	SEMA4A	c-42	oligodendrocyte precursor cells	1265946.0	1.6
9606.ENSP00000357268	brain	SEMA4A	c-12	oligodendrocytes	8026745.0	1.5
9606.ENSP00000357297	brain	RNF146	c-43	microglial cells	390440.0	115.3
9606.ENSP00000357297	brain	RNF146	c-12	oligodendrocytes	8026745.0	110.6
9606.ENSP00000357297	brain	RNF146	c-21	inhibitory neurons	20255965.0	105.6
9606.ENSP00000357297	brain	RNF146	c-2	excitatory neurons	74197620.0	103.7
9606.ENSP00000357297	brain	RNF146	c-42	oligodendrocyte precursor cells	1265946.0	88.5
9606.ENSP00000357297	brain	RNF146	c-35	astrocytes	1538564.0	70.8
9606.ENSP00000357307	brain	SYT11	c-38	inhibitory neurons	6521624.0	224.8
9606.ENSP00000357307	brain	SYT11	c-37	oligodendrocytes	2228281.0	200.2
9606.ENSP00000357307	brain	SYT11	c-35	astrocytes	1538564.0	181.3
9606.ENSP00000357307	brain	SYT11	c-42	oligodendrocyte precursor cells	1265946.0	177.7
9606.ENSP00000357307	brain	SYT11	c-20	excitatory neurons	33072787.0	152.3
9606.ENSP00000357307	brain	SYT11	c-43	microglial cells	390440.0	64.0
9606.ENSP00000357392	placenta	EFNA1	c-1	extravillous trophoblasts	57277027.0	795.4
9606.ENSP00000357392	placenta	EFNA1	c-11	cytotrophoblasts	9294964.0	570.8
9606.ENSP00000357392	placenta	EFNA1	c-10	syncytiotrophoblasts	12568358.0	185.8
9606.ENSP00000357392	placenta	EFNA1	c-17	endothelial cells	1521168.0	134.1
9606.ENSP00000357392	placenta	EFNA1	c-18	fibroblasts	2005662.0	118.2
9606.ENSP00000357392	placenta	EFNA1	c-4	hofbauer cells	18457991.0	23.4
9606.ENSP00000357402	brain	NKAIN2	c-37	oligodendrocytes	2228281.0	4226.6
9606.ENSP00000357402	brain	NKAIN2	c-10	excitatory neurons	35052388.0	3701.6
9606.ENSP00000357402	brain	NKAIN2	c-17	inhibitory neurons	21423707.0	3030.5
9606.ENSP00000357402	brain	NKAIN2	c-35	astrocytes	1538564.0	193.7
9606.ENSP00000357402	brain	NKAIN2	c-43	microglial cells	390440.0	130.6
9606.ENSP00000357402	brain	NKAIN2	c-42	oligodendrocyte precursor cells	1265946.0	30.0
9606.ENSP00000357612	brain	SLC39A1	c-43	microglial cells	390440.0	23.1
9606.ENSP00000357612	brain	SLC39A1	c-35	astrocytes	1538564.0	14.9
9606.ENSP00000357612	brain	SLC39A1	c-37	oligodendrocytes	2228281.0	10.8
9606.ENSP00000357612	brain	SLC39A1	c-42	oligodendrocyte precursor cells	1265946.0	9.5
9606.ENSP00000357612	brain	SLC39A1	c-44	excitatory neurons	1529825.0	7.2
9606.ENSP00000357612	brain	SLC39A1	c-14	inhibitory neurons	23790383.0	6.3
9606.ENSP00000357612	gastrointestinal tract					
9606.ENSP00000357612	intestine	SLC39A1	c-15	granulocytes	49461.0	121.3
9606.ENSP00000357612	intestine	SLC39A1	c-13	undifferentiated cells	175867.0	45.5
9606.ENSP00000357612	intestine	SLC39A1	c-3	t-cells	1281402.0	45.3
9606.ENSP00000357612	intestine	SLC39A1	c-5	distal enterocytes	3367989.0	43.3
9606.ENSP00000357612	intestine	SLC39A1	c-12	b-cells	370114.0	40.5
9606.ENSP00000357612	intestine	SLC39A1	c-6	undifferentiated cells	7961100.0	37.9
9606.ENSP00000357612	intestine	SLC39A1	c-2	paneth cells	5929594.0	36.8
9606.ENSP00000357612	intestine	SLC39A1	c-2	proximal enterocytes	7033736.0	34.8
9606.ENSP00000357612	intestine	SLC39A1	c-7	undifferentiated cells	4952009.0	31.3
9606.ENSP00000357612	intestine	SLC39A1	c-10	intestinal goblet cells	482730.0	31.1
9606.ENSP00000357612	intestine	SLC39A1	c-11	enteroendocrine cells	348970.0	28.7
9606.ENSP00000357612	intestine	SLC39A1	c-0	distal enterocytes	1954169.0	28.1
9606.ENSP00000357612	intestine	SLC39A1	c-10	intestinal goblet cells	1688187.0	27.8
9606.ENSP00000357612	intestine	SLC39A1	c-11	paneth cells	342270.0	26.3
9606.ENSP00000357612	intestine	SLC39A1	c-14	enteroendocrine cells	157206.0	25.4
9606.ENSP00000357612	intestine	SLC39A1	c-11	paneth cells	329372.0	21.3
9606.ENSP00000357612	intestine	SLC39A1	c-1	intestinal goblet cells	1438754.0	19.5
9606.ENSP00000357612	kidney	SLC39A1	c-12	collecting duct cells	369870.0	78.4
9606.ENSP00000357612	kidney	SLC39A1	c-8	proximal tubular cells	1883274.0	49.4
9606.ENSP00000357612	kidney	SLC39A1	c-9	macrophages	1789589.0	31.9
9606.ENSP00000357612	kidney	SLC39A1	c-7	t-cells	1734364.0	29.4
9606.ENSP00000357612	kidney	SLC39A1	c-13	b-cells	240783.0	16.6
9606.ENSP00000357612	kidney	SLC39A1	c-11	distal tubular cells	549908.0	12.7
9606.ENSP00000357612	lung	SLC39A1	c-7	basal respiratory cells	5303186.0	110.1
9606.ENSP00000357612	lung	SLC39A1	c-16	club cells	888104.0	85.6
9606.ENSP00000357612	lung	SLC39A1	c-15	ionocytes	378503.0	52.8
9606.ENSP00000357612	lung	SLC39A1	c-10	respiratory ciliated cells	3091119.0	37.2
9606.ENSP00000357612	lung	SLC39A1	c-14	smooth muscle cells	862691.0	26.7
9606.ENSP00000357612	lung	SLC39A1	c-4	granulocytes	326433.0	24.5
9606.ENSP00000357612	lung	SLC39A1	c-10	alveolar cells type 1	181256.0	16.6
9606.ENSP00000357612	lung	SLC39A1	c-5	fibroblasts	738761.0	9.5
9606.ENSP00000357612	lung	SLC39A1	c-8	respiratory ciliated cells	474551.0	8.4
9606.ENSP00000357612	lung	SLC39A1	c-6	alveolar cells type 2	288663.0	6.9
9606.ENSP00000357612	lung	SLC39A1	c-3	t-cells	540980.0	5.5
9606.ENSP00000357612	lung	SLC39A1	c-7	club cells	594656.0	5.0
9606.ENSP00000357612	lung	SLC39A1	c-0	macrophages	1636431.0	4.9
9606.ENSP00000357612	placenta	SLC39A1	c-13	cytotrophoblasts	7976052.0	448.3
9606.ENSP00000357612	placenta	SLC39A1	c-12	extravillous trophoblasts	24674055.0	248.5
9606.ENSP00000357612	placenta	SLC39A1	c-18	fibroblasts	2005662.0	170.5
9606.ENSP00000357612	placenta	SLC39A1	c-10	syncytiotrophoblasts	12568358.0	111.9
9606.ENSP00000357612	placenta	SLC39A1	c-9	hofbauer cells	14611761.0	93.1
9606.ENSP00000357612	placenta	SLC39A1	c-17	endothelial cells	1521168.0	89.4
9606.ENSP00000357612	urogenital system					
9606.ENSP00000357668	placenta	ADAM12	c-1	extravillous trophoblasts	57277027.0	340.6
9606.ENSP00000357668	placenta	ADAM12	c-3	fibroblasts	12067088.0	190.9
9606.ENSP00000357668	placenta	ADAM12	c-10	syncytiotrophoblasts	12568358.0	94.4
9606.ENSP00000357668	placenta	ADAM12	c-11	cytotrophoblasts	9294964.0	25.1
9606.ENSP00000357668	placenta	ADAM12	c-9	hofbauer cells	14611761.0	14.9
9606.ENSP00000357668	placenta	ADAM12	c-17	endothelial cells	1521168.0	9.2
9606.ENSP00000357668	urogenital system					
9606.ENSP00000357669	urogenital system					
9606.ENSP00000357693	gastrointestinal tract					
9606.ENSP00000357693	lung	S100A16	c-12	basal respiratory cells	2187154.0	912.6
9606.ENSP00000357693	lung	S100A16	c-3	club cells	7739077.0	532.6
9606.ENSP00000357693	lung	S100A16	c-15	ionocytes	378503.0	214.0
9606.ENSP00000357693	lung	S100A16	c-9	endothelial cells	192094.0	166.6
9606.ENSP00000357693	lung	S100A16	c-7	club cells	594656.0	153.0
9606.ENSP00000357693	lung	S100A16	c-14	smooth muscle cells	862691.0	121.7
9606.ENSP00000357693	lung	S100A16	c-10	respiratory ciliated cells	3091119.0	98.7
9606.ENSP00000357693	lung	S100A16	c-5	fibroblasts	738761.0	96.1
9606.ENSP00000357693	lung	S100A16	c-10	alveolar cells type 1	181256.0	66.2
9606.ENSP00000357693	lung	S100A16	c-8	respiratory ciliated cells	474551.0	42.1
9606.ENSP00000357693	lung	S100A16	c-1	alveolar cells type 2	1202921.0	38.2
9606.ENSP00000357693	lung	S100A16	c-3	t-cells	540980.0	11.1
9606.ENSP00000357693	lung	S100A16	c-2	macrophages	757374.0	9.2
9606.ENSP00000357693	lung	S100A16	c-4	granulocytes	326433.0	3.1
9606.ENSP00000357693	skin	S100A16	c-6	suprabasal keratinocytes	9007898.0	639.7
9606.ENSP00000357693	skin	S100A16	c-5	basal keratinocytes	9562322.0	497.3
9606.ENSP00000357693	skin	S100A16	c-4	endothelial cells	6948365.0	344.7
9606.ENSP00000357693	skin	S100A16	c-9	fibroblasts	1766992.0	196.4
9606.ENSP00000357693	skin	S100A16	c-13	melanocytes	558734.0	112.8
9606.ENSP00000357693	skin	S100A16	c-0	langerhans cells	6478719.0	65.9
9606.ENSP00000357693	skin	S100A16	c-10	smooth muscle cells	874801.0	41.2
9606.ENSP00000357693	skin	S100A16	c-7	t-cells	2726851.0	34.1
9606.ENSP00000357693	urogenital system					
9606.ENSP00000357709	brain	S100A6	c-43	microglial cells	390440.0	82.0
9606.ENSP00000357709	brain	S100A6	c-10	excitatory neurons	35052388.0	43.6
9606.ENSP00000357709	brain	S100A6	c-37	oligodendrocytes	2228281.0	35.5
9606.ENSP00000357709	brain	S100A6	c-35	astrocytes	1538564.0	35.1
9606.ENSP00000357709	brain	S100A6	c-14	inhibitory neurons	23790383.0	24.0
9606.ENSP00000357709	brain	S100A6	c-42	oligodendrocyte precursor cells	1265946.0	11.8
9606.ENSP00000357709	gastrointestinal tract					
9606.ENSP00000357709	intestine	S100A6	c-10	intestinal goblet cells	482730.0	14018.2
9606.ENSP00000357709	intestine	S100A6	c-11	paneth cells	329372.0	11679.8
9606.ENSP00000357709	intestine	S100A6	c-5	distal enterocytes	3367989.0	10805.9
9606.ENSP00000357709	intestine	S100A6	c-10	intestinal goblet cells	1688187.0	10302.8
9606.ENSP00000357709	intestine	S100A6	c-2	paneth cells	5929594.0	6235.3
9606.ENSP00000357709	intestine	S100A6	c-0	proximal enterocytes	8647411.0	5523.0
9606.ENSP00000357709	intestine	S100A6	c-3	undifferentiated cells	5928643.0	5265.8
9606.ENSP00000357709	intestine	S100A6	c-4	distal enterocytes	881948.0	4605.7
9606.ENSP00000357709	intestine	S100A6	c-11	paneth cells	342270.0	4514.0
9606.ENSP00000357709	intestine	S100A6	c-1	intestinal goblet cells	1438754.0	3487.7
9606.ENSP00000357709	intestine	S100A6	c-11	enteroendocrine cells	348970.0	3473.1
9606.ENSP00000357709	intestine	S100A6	c-8	undifferentiated cells	927497.0	2861.5
9606.ENSP00000357709	intestine	S100A6	c-14	enteroendocrine cells	157206.0	2022.8
9606.ENSP00000357709	intestine	S100A6	c-3	undifferentiated cells	13088246.0	2003.6
9606.ENSP00000357709	intestine	S100A6	c-15	granulocytes	49461.0	1961.1
9606.ENSP00000357709	intestine	S100A6	c-3	t-cells	1281402.0	1130.8
9606.ENSP00000357709	intestine	S100A6	c-12	b-cells	370114.0	848.4
9606.ENSP00000357709	liver	S100A6	c-9	kupffer cells	1347380.0	5475.1
9606.ENSP00000357709	liver	S100A6	c-14	cholangiocytes	598450.0	1722.8
9606.ENSP00000357709	liver	S100A6	c-4	hepatic stellate cells	2530769.0	1047.5
9606.ENSP00000357709	liver	S100A6	c-12	endothelial cells	983671.0	945.4
9606.ENSP00000357709	liver	S100A6	c-1	t-cells	3075150.0	899.8
9606.ENSP00000357709	liver	S100A6	c-13	b-cells	339171.0	215.2
9606.ENSP00000357709	liver	S100A6	c-16	erythroid cells	636896.0	89.5
9606.ENSP00000357709	liver	S100A6	c-5	hepatocytes	2118292.0	18.9
9606.ENSP00000357709	lung	S100A6	c-8	club cells	4397763.0	11489.7
9606.ENSP00000357709	lung	S100A6	c-10	alveolar cells type 1	181256.0	8104.6
9606.ENSP00000357709	lung	S100A6	c-1	respiratory ciliated cells	8320942.0	7651.1
9606.ENSP00000357709	lung	S100A6	c-15	ionocytes	378503.0	7410.8
9606.ENSP00000357709	lung	S100A6	c-0	macrophages	1636431.0	6879.0
9606.ENSP00000357709	lung	S100A6	c-11	basal respiratory cells	2988336.0	6788.7
9606.ENSP00000357709	lung	S100A6	c-7	club cells	594656.0	6035.4
9606.ENSP00000357709	lung	S100A6	c-13	smooth muscle cells	1075720.0	5834.2
9606.ENSP00000357709	lung	S100A6	c-8	respiratory ciliated cells	474551.0	4914.1
9606.ENSP00000357709	lung	S100A6	c-1	alveolar cells type 2	1202921.0	3523.1
9606.ENSP00000357709	lung	S100A6	c-5	fibroblasts	738761.0	3426.0
9606.ENSP00000357709	lung	S100A6	c-4	granulocytes	326433.0	3363.6
9606.ENSP00000357709	lung	S100A6	c-9	endothelial cells	192094.0	3279.6
9606.ENSP00000357709	lung	S100A6	c-3	t-cells	540980.0	1488.0
9606.ENSP00000357709	skin	S100A6	c-3	fibroblasts	4483483.0	10801.2
9606.ENSP00000357709	skin	S100A6	c-10	smooth muscle cells	874801.0	6154.5
9606.ENSP00000357709	skin	S100A6	c-12	langerhans cells	788770.0	5953.6
9606.ENSP00000357709	skin	S100A6	c-11	endothelial cells	1344785.0	4785.9
9606.ENSP00000357709	skin	S100A6	c-7	t-cells	2726851.0	3231.9
9606.ENSP00000357709	skin	S100A6	c-13	melanocytes	558734.0	3089.1
9606.ENSP00000357709	skin	S100A6	c-5	basal keratinocytes	9562322.0	1167.7
9606.ENSP00000357709	skin	S100A6	c-6	suprabasal keratinocytes	9007898.0	702.2
9606.ENSP00000357709	urogenital system					
9606.ENSP00000357722	blood					
9606.ENSP00000357722	bone marrow	S100A8	c-6	macrophages	664174.0	7367.0
9606.ENSP00000357722	bone marrow	S100A8	c-0	t-cells	1416462.0	293.0
9606.ENSP00000357722	bone marrow	S100A8	c-3	b-cells	967924.0	233.5
9606.ENSP00000357722	bone marrow	S100A8	c-8	erythroid cells	868061.0	122.1
9606.ENSP00000357722	bone marrow	S100A8	c-9	plasma cells	672110.0	29.8
9606.ENSP00000357722	mouth					
9606.ENSP00000357727	blood					
9606.ENSP00000357727	bone marrow	S100A9	c-6	macrophages	664174.0	4937.0
9606.ENSP00000357727	bone marrow	S100A9	c-7	t-cells	273155.0	175.7
9606.ENSP00000357727	bone marrow	S100A9	c-3	b-cells	967924.0	90.9
9606.ENSP00000357727	bone marrow	S100A9	c-8	erythroid cells	868061.0	56.4
9606.ENSP00000357727	bone marrow	S100A9	c-9	plasma cells	672110.0	6.0
9606.ENSP00000357727	spleen	S100A9	c-5	macrophages	955802.0	4485.2
9606.ENSP00000357727	spleen	S100A9	c-2	t-cells	1548890.0	62.6
9606.ENSP00000357727	spleen	S100A9	c-0	b-cells	2862754.0	36.0
9606.ENSP00000357727	spleen	S100A9	c-3	plasma cells	5492639.0	6.9
9606.ENSP00000357727	urogenital system					
9606.ENSP00000357746	skin	SPRR2D	c-6	suprabasal keratinocytes	9007898.0	11.0
9606.ENSP00000357746	skin	SPRR2D	c-5	basal keratinocytes	9562322.0	1.4
9606.ENSP00000357746	skin	SPRR2D	c-11	endothelial cells	1344785.0	0.7
9606.ENSP00000357746	skin	SPRR2D	c-0	langerhans cells	6478719.0	0.5
9606.ENSP00000357746	skin	SPRR2D	c-2	fibroblasts	4675092.0	0.2
9606.ENSP00000357789	skin	FLG	c-6	suprabasal keratinocytes	9007898.0	31.0
9606.ENSP00000357789	skin	FLG	c-5	basal keratinocytes	9562322.0	2.5
9606.ENSP00000357789	skin	FLG	c-2	fibroblasts	4675092.0	0.9
9606.ENSP00000357789	skin	FLG	c-0	langerhans cells	6478719.0	0.8
9606.ENSP00000357789	skin	FLG	c-11	endothelial cells	1344785.0	0.7
9606.ENSP00000357789	skin	FLG	c-7	t-cells	2726851.0	0.7
9606.ENSP00000357801	gastrointestinal tract					
9606.ENSP00000357801	intestine	S100A10	c-5	distal enterocytes	3367989.0	4201.3
9606.ENSP00000357801	intestine	S100A10	c-8	undifferentiated cells	2860965.0	3471.6
9606.ENSP00000357801	intestine	S100A10	c-2	paneth cells	5929594.0	3198.7
9606.ENSP00000357801	intestine	S100A10	c-11	paneth cells	342270.0	3161.2
9606.ENSP00000357801	intestine	S100A10	c-4	distal enterocytes	881948.0	3126.0
9606.ENSP00000357801	intestine	S100A10	c-2	undifferentiated cells	1419750.0	2144.7
9606.ENSP00000357801	intestine	S100A10	c-11	paneth cells	329372.0	2131.3
9606.ENSP00000357801	intestine	S100A10	c-4	intestinal goblet cells	8061340.0	2020.9
9606.ENSP00000357801	intestine	S100A10	c-11	enteroendocrine cells	348970.0	1727.9
9606.ENSP00000357801	intestine	S100A10	c-1	intestinal goblet cells	1438754.0	1702.9
9606.ENSP00000357801	intestine	S100A10	c-4	proximal enterocytes	6120888.0	1460.9
9606.ENSP00000357801	intestine	S100A10	c-14	enteroendocrine cells	157206.0	1240.4
9606.ENSP00000357801	intestine	S100A10	c-10	intestinal goblet cells	482730.0	932.2
9606.ENSP00000357801	intestine	S100A10	c-7	undifferentiated cells	4952009.0	828.6
9606.ENSP00000357801	intestine	S100A10	c-3	t-cells	1281402.0	664.1
9606.ENSP00000357801	intestine	S100A10	c-15	granulocytes	49461.0	586.3
9606.ENSP00000357801	intestine	S100A10	c-12	b-cells	370114.0	440.4
9606.ENSP00000357801	lung	S100A10	c-10	alveolar cells type 1	181256.0	4397.1
9606.ENSP00000357801	lung	S100A10	c-7	basal respiratory cells	5303186.0	2904.9
9606.ENSP00000357801	lung	S100A10	c-5	fibroblasts	738761.0	2773.6
9606.ENSP00000357801	lung	S100A10	c-0	macrophages	1636431.0	2475.5
9606.ENSP00000357801	lung	S100A10	c-9	endothelial cells	192094.0	2321.8
9606.ENSP00000357801	lung	S100A10	c-7	club cells	594656.0	1350.4
9606.ENSP00000357801	lung	S100A10	c-3	club cells	7739077.0	1082.4
9606.ENSP00000357801	lung	S100A10	c-13	smooth muscle cells	1075720.0	1021.6
9606.ENSP00000357801	lung	S100A10	c-6	alveolar cells type 2	288663.0	831.4
9606.ENSP00000357801	lung	S100A10	c-8	respiratory ciliated cells	474551.0	798.6
9606.ENSP00000357801	lung	S100A10	c-1	respiratory ciliated cells	8320942.0	768.7
9606.ENSP00000357801	lung	S100A10	c-3	t-cells	540980.0	669.2
9606.ENSP00000357801	lung	S100A10	c-4	granulocytes	326433.0	389.1
9606.ENSP00000357801	lung	S100A10	c-15	ionocytes	378503.0	354.0
9606.ENSP00000357836	brain	SNX27	c-8	inhibitory neurons	58348022.0	125.1
9606.ENSP00000357836	brain	SNX27	c-43	microglial cells	390440.0	110.1
9606.ENSP00000357836	brain	SNX27	c-3	excitatory neurons	79055080.0	92.6
9606.ENSP00000357836	brain	SNX27	c-12	oligodendrocytes	8026745.0	85.7
9606.ENSP00000357836	brain	SNX27	c-42	oligodendrocyte precursor cells	1265946.0	71.1
9606.ENSP00000357836	brain	SNX27	c-35	astrocytes	1538564.0	49.4
9606.ENSP00000357883	brain	PIP5K1A	c-43	microglial cells	390440.0	120.4
9606.ENSP00000357883	brain	PIP5K1A	c-34	excitatory neurons	17602640.0	118.4
9606.ENSP00000357883	brain	PIP5K1A	c-37	oligodendrocytes	2228281.0	108.2
9606.ENSP00000357883	brain	PIP5K1A	c-28	inhibitory neurons	13256287.0	95.8
9606.ENSP00000357883	brain	PIP5K1A	c-35	astrocytes	1538564.0	87.1
9606.ENSP00000357883	brain	PIP5K1A	c-42	oligodendrocyte precursor cells	1265946.0	86.1
9606.ENSP00000357883	urogenital system					
9606.ENSP00000357980	brain	HTRA1	c-42	oligodendrocyte precursor cells	1265946.0	303.3
9606.ENSP00000357980	brain	HTRA1	c-43	microglial cells	390440.0	235.6
9606.ENSP00000357980	brain	HTRA1	c-35	astrocytes	1538564.0	232.0
9606.ENSP00000357980	brain	HTRA1	c-12	oligodendrocytes	8026745.0	163.1
9606.ENSP00000357980	brain	HTRA1	c-14	inhibitory neurons	23790383.0	124.4
9606.ENSP00000357980	brain	HTRA1	c-44	excitatory neurons	1529825.0	37.9
9606.ENSP00000357980	placenta	HTRA1	c-6	extravillous trophoblasts	42924496.0	187.4
9606.ENSP00000357980	placenta	HTRA1	c-11	cytotrophoblasts	9294964.0	113.3
